SCANS,FEATURE_ID,PEPMASS,MS_LEVEL,CHARGE,POLARITY,RTINSECONDS,ION
2623,2623,379.22013012137865,2,1,+,333.347900390625,[M+H]+
2624,2624,258.2217868103488,2,2,+,335.1115417480469,[M+H-H2O]+
2625,2625,333.090696693457,2,1,+,335.2702331542969,[M+Na]+
2626,2626,539.0320597574655,2,1,+,336.12420654296875,[M+Na]+
2627,2627,363.1187997339457,2,1,+,335.5904541015625,[M+Na]+
2628,2628,617.2713019028347,2,1,+,334.7362365722656,[M+Na]+
2629,2629,603.2151591337284,2,1,+,334.6290283203125,[M+K]+
2630,2630,317.11380778470357,2,1,+,335.2702331542969,[M+H]+
2631,2631,395.0695438123375,2,1,+,335.2896423339844,[M+H]+
2632,2632,569.2335524127226,2,1,+,334.7470397949219,[M+H]+
2633,2633,673.2342056441779,2,1,+,335.420654296875,[M+H]+
2634,2634,431.06166310390427,2,1,+,335.3769226074219,[M+H]+
2635,2635,295.14393026362944,2,1,+,334.6294250488281,[M+H]+
2636,2636,423.2504383706123,2,1,+,334.98095703125,[M+H]+
2637,2637,295.14441059226806,2,1,+,335.16351318359375,[M+H]+
2638,2638,399.2535938456106,2,1,+,338.3642272949219,[M+H]+
2639,2639,314.3055708721565,2,1,+,337.5103454589844,[M+H]+
2640,2640,431.1089409186702,2,1,+,337.511474609375,[M+H]+
2641,2641,706.4864509210487,2,1,+,335.8036804199219,[M+H]+
2642,2642,467.3636856100464,2,1,+,337.3348083496094,[M+H]+
2643,2643,349.08605839103546,2,1,+,339.750244140625,[M+H]+
2644,2644,396.32681701696896,2,1,+,339.7511901855469,[M+H]+
2645,2645,481.0738985445449,2,1,+,340.5592041015625,[M+H]+
2646,2646,497.0685699674636,2,1,+,342.2039794921875,[M+H]+
2647,2647,389.1935535248493,2,1,+,343.1505432128906,[M+Na]+
2648,2648,432.1993699383518,2,1,+,341.5439453125,[M+Na]+
2649,2649,431.10895695454514,2,1,+,342.0975036621094,[M+H]+
2650,2650,417.0553181567489,2,1,+,341.77349853515625,[M+H]+
2651,2651,625.2677361972378,2,1,+,343.9106750488281,[M+H]+
2652,2652,257.08508413316923,2,1,+,341.91851806640625,[M+H]+
2653,2653,231.0146771861915,2,1,+,342.2040710449219,[M+H]+
2654,2654,399.2144705117709,2,1,+,342.1589660644531,[M+H]+
2655,2655,418.22076186061963,2,1,+,341.4369201660156,[M+H]+
2656,2656,401.20554265166714,2,1,+,343.35205078125,[M+H]+
2657,2657,398.34139520359264,2,1,+,341.884033203125,[M+H]+
2658,2658,231.0143762594937,2,1,+,341.9908142089844,[M+H]+
2659,2659,303.1198668540933,2,1,+,341.9183654785156,[M+H]+
2660,2660,399.25316075583993,2,1,+,343.377197265625,[M+H]+
2661,2661,314.21150377056586,2,1,+,344.1207580566406,[M+H]+
2662,2662,842.3717029897837,2,1,+,344.4337158203125,[M+H]+
2663,2663,761.2038637464693,2,2,+,345.84075927734375,[M+H-H2O]+
2664,2664,425.1120238186615,2,1,+,345.1509704589844,[M+H]+
2665,2665,337.09604209534467,2,1,+,345.4033203125,[M+H]+
2666,2666,409.1348513694138,2,1,+,345.2909240722656,[M+H]+
2667,2667,440.07724545361066,2,1,+,345.39794921875,[M+H]+
2668,2668,619.2722251955547,2,1,+,347.0103454589844,[M+H]+
2669,2669,565.1638810553151,2,2,+,347.1121520996094,[M+H+H]2+
2670,2670,363.14116659975105,2,1,+,345.2067565917969,[M+H]+
2671,2671,275.09584950943173,2,1,+,345.1841125488281,[M+H]+
2672,2672,231.0142902684044,2,1,+,345.7236022949219,[M+H]+
2673,2673,365.24730130898297,2,1,+,346.6808166503906,[M+H]+
2674,2674,379.1067331618051,2,1,+,345.238525390625,[M+H]+
2675,2675,381.13944522591464,2,1,+,347.8580322265625,[M+Na]+
2676,2676,413.08912532308705,2,1,+,347.751220703125,[M+H]+
2677,2677,476.2756269357012,2,1,+,347.9285583496094,[M+H]+
2678,2678,351.11209947187604,2,1,+,347.4317626953125,[M+H]+
2679,2679,335.14653539487375,2,1,+,347.7513427734375,[M+H]+
2680,2680,393.23586616121906,2,1,+,349.30242919921875,[M+H]+
2681,2681,420.2472294982626,2,1,+,349.9911804199219,[M+H]+
2682,2682,479.05885041628125,2,1,+,350.9208984375,[M+H]+
2683,2683,300.26490722098174,2,1,+,350.183837890625,[M+H]+
2684,2684,399.21416831641017,2,1,+,350.1597900390625,[M+H]+
2685,2685,389.25098373850733,2,1,+,350.3280944824219,[M+H]+
2686,2686,418.2202619771885,2,1,+,353.1207275390625,[M+H]+
2687,2687,423.25086379908066,2,1,+,352.63507080078125,[M+H]+
2688,2688,421.23540829664535,2,1,+,352.2293395996094,[M+H]+
2689,2689,575.2865069374284,2,1,+,353.935546875,[M+H]+
2690,2690,339.14799562239625,2,1,+,353.87640380859375,[M+H]+
2691,2691,439.2291510781586,2,1,+,354.0432434082031,[M+H]+
2692,2692,633.2889440940172,2,1,+,354.5775451660156,[M+H]+
2693,2693,275.13203741828875,2,1,+,353.66510009765625,[M+H]+
2694,2694,391.1125840374151,2,1,+,354.08013916015625,[M+H]+
2695,2695,339.1476280131539,2,1,+,354.99920654296875,[M+H]+
2696,2696,317.07006619568693,2,1,+,354.0423278808594,[M+H]+
2697,2697,414.33694853367314,2,1,+,354.1490173339844,[M+H]+
2698,2698,481.0734903732261,2,1,+,356.4008483886719,[M+H]+
2699,2699,565.0260129105274,2,1,+,356.0338439941406,[M+Na]+
2700,2700,415.1139105914651,2,1,+,355.9723815917969,[M+H]+
2701,2701,525.037109918718,2,1,+,356.4008483886719,[M+H]+
2702,2702,549.0491246467923,2,1,+,356.1866455078125,[M+H]+
2703,2703,183.0110407803188,2,1,+,356.615234375,[M+H]+
2704,2704,231.0143185889398,2,1,+,356.5080261230469,[M+H]+
2705,2705,616.9906529265148,2,1,+,356.4012145996094,[M+H]+
2706,2706,983.1204641603158,2,1,+,356.1866455078125,[M+H]+
2707,2707,198.034477446968,2,1,+,356.1866149902344,[M+H]+
2708,2708,505.0316940942366,2,1,+,356.2937927246094,[M+H]+
2709,2709,371.12295882273065,2,1,+,356.6156005859375,[M+H]+
2710,2710,505.0311359864072,2,1,+,356.72265625,[M+H]+
2711,2711,500.04708338363713,2,2,+,356.4008483886719,[M+H+H]2+
2712,2712,388.1261363824028,2,1,+,356.1217956542969,[M+H]+
2713,2713,251.06629764773166,2,1,+,356.5080261230469,[M+H]+
2714,2714,664.9504995647452,2,1,+,356.1867370605469,[M+H]+
2715,2715,579.9929683635135,2,1,+,356.6159973144531,[M+H]+
2716,2716,453.07856086221517,2,1,+,356.5079345703125,[M+H]+
2717,2717,231.0147325044295,2,1,+,356.2942199707031,[M+H]+
2718,2718,417.1287138951627,2,1,+,356.4012756347656,[M+H]+
2719,2719,388.12645210932004,2,1,+,356.6154479980469,[M+H]+
2720,2720,231.01425565975637,2,1,+,356.1573181152344,[M+H]+
2721,2721,522.0999739862381,2,1,+,356.1866455078125,[M+H]+
2722,2722,318.2795206786748,2,1,+,355.0136413574219,[M+H]+
2723,2723,611.3065622931953,2,1,+,356.6158752441406,[M+H]+
2724,2724,961.1394714114477,2,1,+,355.9689025878906,[M+H]+
2725,2725,633.002633346454,2,1,+,356.9374084472656,[M+Na]+
2726,2726,601.0168864624338,2,1,+,356.0795593261719,[M+H]+
2727,2727,471.04818468645254,2,1,+,356.1865539550781,[M+H]+
2728,2728,476.27531525837776,2,1,+,355.7017517089844,[M+H]+
2729,2729,580.9967027071353,2,1,+,356.6158142089844,[M+H]+
2730,2730,389.1939260948848,2,1,+,355.45391845703125,[M+H]+
2731,2731,197.02665467856983,2,1,+,356.4020690917969,[M+H]+
2732,2732,197.0270712534955,2,1,+,356.8302307128906,[M+H]+
2733,2733,370.1157020394142,2,1,+,356.722412109375,[M+H]+
2734,2734,633.1257330826356,2,1,+,356.28338623046875,[M+H]+
2735,2735,507.05261167983303,2,1,+,357.3629455566406,[M+H]+
2736,2736,359.20411158865056,2,1,+,356.1175537109375,[M+H]+
2737,2737,492.30269975403144,2,1,+,357.91064453125,[M+H]+
2738,2738,491.2990853069323,2,1,+,357.41650390625,[M+H]+
2739,2739,453.34374156935934,2,1,+,357.67578125,[M+H]+
2740,2740,398.34164135315905,2,1,+,357.7956237792969,[M+H]+
2741,2741,665.1245749844867,2,1,+,359.1894226074219,[M+K]+
2742,2742,379.24539962128074,2,1,+,358.8902587890625,[M+H]+
2743,2743,481.07398114795865,2,1,+,359.1893310546875,[M+H]+
2744,2744,801.1973524659567,2,1,+,359.1891784667969,[M+H]+
2745,2745,481.07333564687696,2,1,+,359.1893005371094,[M+H]+
2746,2746,331.07575540083906,2,1,+,359.6177978515625,[M+H]+
2747,2747,617.1291031209654,2,1,+,362.083984375,[M+H]+
2748,2748,619.1446416820542,2,1,+,362.9344482421875,[M+H]+
2749,2749,468.34744839004446,2,1,+,363.0187072753906,[M+H]+
2750,2750,599.1186124317381,2,1,+,361.44580078125,[M+H]+
2751,2751,407.04413496885394,2,1,+,365.2837219238281,[M+H]+
2752,2752,407.21533945720796,2,1,+,365.8746032714844,[M+H]+
2753,2753,309.07584341327345,2,1,+,364.8638916015625,[M+H]+
2754,2754,625.2673927837213,2,1,+,363.8973693847656,[M+H]+
2755,2755,464.0429222506397,2,1,+,365.1846008300781,[M+H]+
2756,2756,407.04410182114566,2,1,+,365.3889465332031,[M+H]+
2757,2757,399.2534438270129,2,1,+,364.9629821777344,[M+H]+
2758,2758,379.2458227744338,2,1,+,366.0875549316406,[M+H]+
2759,2759,359.23328703625174,2,1,+,366.9891357421875,[M+H]+
2760,2760,434.22638647223556,2,1,+,367.0276184082031,[M+H]+
2761,2761,274.2739950332006,2,1,+,368.1463928222656,[M+H]+
2762,2762,616.3317366409693,2,1,+,368.6225891113281,[M+Na]+
2763,2763,471.183555042694,2,1,+,367.7737731933594,[M+Na]+
2764,2764,403.15162039318676,2,1,+,368.3736572265625,[M+K]+
2765,2765,477.17948042277425,2,1,+,368.3612060546875,[M+H]+
2766,2766,587.2285607855163,2,1,+,369.2376708984375,[M+H]+
2767,2767,504.0366635367339,2,1,+,368.3601989746094,[M+H]+
2768,2768,369.1953773702711,2,1,+,369.40399169921875,[M+H]+
2769,2769,586.2235371657388,2,1,+,369.2335510253906,[M+H]+
2770,2770,353.2306047775669,2,1,+,369.2994384765625,[M+H]+
2771,2771,287.0953844040697,2,1,+,369.1264343261719,[M+H]+
2772,2772,587.2832717846767,2,1,+,369.2335510253906,[M+H]+
2773,2773,351.11138510690347,2,1,+,369.1271057128906,[M+H]+
2774,2774,475.32591710068675,2,1,+,369.2281799316406,[M+Na]+
2775,2775,701.4936790633882,2,1,+,368.55023193359375,[M+H]+
2776,2776,515.0915298495049,2,1,+,370.3044128417969,[M+H]+
2777,2777,434.2628296768291,2,1,+,370.705078125,[M+H]+
2778,2778,442.1934791791257,2,2,+,370.6275329589844,[M+H+H]2+
2779,2779,442.19317442507486,2,2,+,371.0479431152344,[M+H+H]2+
2780,2780,407.251793910597,2,1,+,370.2444152832031,[M+H]+
2781,2781,617.2355252741712,2,1,+,372.9705810546875,[M+K]+
2782,2782,543.2585590091745,2,2,+,372.5578308105469,[M+H-H2O]+
2783,2783,652.3102411989761,2,1,+,372.7718200683594,[M+Na]+
2784,2784,257.08495124145674,2,2,+,372.24365234375,[M+H-H2O]+
2785,2785,623.244836430173,2,1,+,372.0614013671875,[M+H]+
2786,2786,281.1385548399068,2,1,+,372.114990234375,[M+H]+
2787,2787,647.2556858231144,2,1,+,371.93267822265625,[M+H]+
2788,2788,596.3065750128486,2,1,+,372.0803527832031,[M+H]+
2789,2789,649.2456576376155,2,1,+,371.7938232421875,[M+H]+
2790,2790,302.2481619645978,2,1,+,372.4708557128906,[M+H]+
2791,2791,458.1707048382463,2,2,+,373.8509826660156,[M+H+H]2+
2792,2792,715.1955500218872,2,1,+,372.2362976074219,[M+H]+
2793,2793,632.192509383,2,1,+,372.343505859375,[M+H]+
2794,2794,549.1506158944162,2,2,+,371.7007751464844,[M+H+H]2+
2795,2795,309.11742236711746,2,2,+,371.2714538574219,[M+H+H]2+
2796,2796,609.2413466119123,2,2,+,372.0226135253906,[M+H+H]2+
2797,2797,319.08539331457536,2,1,+,372.1290588378906,[M+H]+
2798,2798,449.18297805288967,2,2,+,373.5601501464844,[M+H+H]2+
2799,2799,680.223289806636,2,1,+,371.6873779296875,[M+H]+
2800,2800,633.1989885992247,2,1,+,373.8435974121094,[M+H]+
2801,2801,402.18884791939416,2,1,+,373.2906188964844,[M+H]+
2802,2802,679.5118723646655,2,1,+,372.94879150390625,[M+H]+
2803,2803,598.2537012146609,2,2,+,372.0080871582031,[M+H+H]2+
2804,2804,598.2548694099736,2,2,+,373.736328125,[M+H+H]2+
2805,2805,457.16883214363315,2,2,+,373.74261474609375,[M+H+H]2+
2806,2806,678.1977727181976,2,1,+,372.1292419433594,[M+H]+
2807,2807,617.1283621741197,2,1,+,372.4213562011719,[M+H]+
2808,2808,615.1134105500619,2,1,+,372.9562072753906,[M+H]+
2809,2809,281.1386293661646,2,1,+,372.4505310058594,[M+H]+
2810,2810,301.128524628072,2,2,+,373.629150390625,[M+H+H]2+
2811,2811,333.09486947414604,2,1,+,373.50506591796875,[M+H]+
2812,2812,407.2156171262586,2,1,+,373.9747009277344,[M+H]+
2813,2813,440.17761960976185,2,2,+,375.3274841308594,[M+H+H]2+
2814,2814,645.222324108412,2,1,+,375.1490783691406,[M+K]+
2815,2815,561.2700977540455,2,1,+,375.25616455078125,[M+H]+
2816,2816,599.2166276852653,2,1,+,375.75628662109375,[M+H]+
2817,2817,615.1893759767826,2,1,+,375.203369140625,[M+K]+
2818,2818,617.2346782680199,2,1,+,376.0260009765625,[M+K]+
2819,2819,681.2036670827626,2,1,+,376.505859375,[M+Na]+
2820,2820,217.12236891320745,2,1,+,375.8277587890625,[M+H]+
2821,2821,583.2401342934148,2,1,+,375.36328125,[M+H]+
2822,2822,292.1234162192757,2,2,+,375.474365234375,[M+H+H]2+
2823,2823,448.1642701358653,2,2,+,375.39892578125,[M+H+H]2+
2824,2824,660.1871096163419,2,1,+,375.04205322265625,[M+H]+
2825,2825,662.2125542548583,2,1,+,375.1593322753906,[M+H]+
2826,2826,697.1864701883453,2,1,+,375.1847229003906,[M+H]+
2827,2827,585.2304703227917,2,1,+,375.19000244140625,[M+H]+
2828,2828,432.1889994867673,2,2,+,375.5419921875,[M+H+H]2+
2829,2829,458.1661340393199,2,2,+,376.47052001953125,[M+H+H]2+
2830,2830,589.2486888106229,2,2,+,374.9147033691406,[M+H+H]2+
2831,2831,458.16636407573543,2,2,+,376.5417175292969,[M+H+H]2+
2832,2832,450.6736400109271,2,2,+,376.0591125488281,[M+H+H]2+
2833,2833,457.1695620937465,2,2,+,374.255859375,[M+H+H]2+
2834,2834,631.2337588463591,2,1,+,375.1849060058594,[M+H]+
2835,2835,291.10673910479807,2,1,+,375.2079162597656,[M+H]+
2836,2836,115.05415019836313,2,1,+,375.87677001953125,[M+H]+
2837,2837,589.2489488229093,2,2,+,374.4700927734375,[M+H+H]2+
2838,2838,599.2166817484072,2,2,+,375.0964050292969,[M+H+H]2+
2839,2839,263.1279912420382,2,1,+,375.31390380859375,[M+H]+
2840,2840,381.06295116913276,2,1,+,374.8916320800781,[M+H]+
2841,2841,451.1760228448662,2,2,+,376.5130920410156,[M+H+H]2+
2842,2842,467.1523975591195,2,2,+,376.6129150390625,[M+H+H]2+
2843,2843,651.1662664948353,2,1,+,377.0588073730469,[M+H]+
2844,2844,432.18928624075517,2,2,+,375.1847839355469,[M+H+H]2+
2845,2845,442.1936143479256,2,2,+,374.5932312011719,[M+H+H]2+
2846,2846,621.2055502749967,2,1,+,376.5592956542969,[M+H]+
2847,2847,665.2208303361047,2,1,+,377.1485900878906,[M+H]+
2848,2848,319.08627048270273,2,1,+,376.24334716796875,[M+H]+
2849,2849,365.0912661513955,2,1,+,375.8553466796875,[M+H]+
2850,2850,449.182732171771,2,2,+,374.6492004394531,[M+H+H]2+
2851,2851,460.16383951241573,2,1,+,376.4539489746094,[M+H]+
2852,2852,373.19877075323694,2,1,+,377.2528076171875,[M+H]+
2853,2853,436.1761732142953,2,1,+,374.95257568359375,[M+H]+
2854,2854,455.2262081190229,2,1,+,376.1854553222656,[M+H]+
2855,2855,599.2171147287842,2,2,+,375.1134033203125,[M+H+H]2+
2856,2856,451.16326195355856,2,2,+,375.3733825683594,[M+H+H]2+
2857,2857,422.0663306874508,2,1,+,375.15869140625,[M+H]+
2858,2858,632.1923207486462,2,1,+,375.32757568359375,[M+H]+
2859,2859,467.1529956824077,2,2,+,377.165771484375,[M+H+H]2+
2860,2860,450.17678778777446,2,2,+,376.3541259765625,[M+H+H]2+
2861,2861,696.163744265257,2,1,+,376.8802490234375,[M+H]+
2862,2862,227.0744829162486,2,1,+,375.9171447753906,[M+H]+
2863,2863,614.1824868671479,2,1,+,375.526123046875,[M+H]+
2864,2864,449.04289738192864,2,1,+,374.39129638671875,[M+H]+
2865,2865,465.0161251436301,2,1,+,374.8387145996094,[M+H]+
2866,2866,301.07507698875776,2,1,+,374.863037109375,[M+H]+
2867,2867,365.09141299653584,2,1,+,375.1043395996094,[M+H]+
2868,2868,661.1949459155464,2,1,+,375.2203674316406,[M+H]+
2869,2869,129.06935353520606,2,1,+,375.5745544433594,[M+H]+
2870,2870,281.1386322106443,2,1,+,375.7687072753906,[M+H]+
2871,2871,417.0541838231446,2,1,+,376.57720947265625,[M+H]+
2872,2872,115.05415721127466,2,1,+,375.82855224609375,[M+H]+
2873,2873,128.0616859343896,2,1,+,376.1134033203125,[M+H]+
2874,2874,115.05412710409801,2,1,+,376.3273010253906,[M+H]+
2875,2875,450.17851745260873,2,2,+,376.95166015625,[M+H+H]2+
2876,2876,128.06178825242648,2,1,+,376.43963623046875,[M+H]+
2877,2877,465.0168058168243,2,1,+,375.8555603027344,[M+H]+
2878,2878,257.08527419514655,2,2,+,376.7564697265625,[M+H-H2O]+
2879,2879,717.1759212165882,2,1,+,379.092529296875,[M+Na]+
2880,2880,476.15493955112686,2,2,+,377.4872741699219,[M+H+H]2+
2881,2881,407.2156312550743,2,1,+,379.0144958496094,[M+H]+
2882,2882,476.1541217311313,2,2,+,377.64990234375,[M+H+H]2+
2883,2883,486.1482963393302,2,2,+,378.0228271484375,[M+H+H]2+
2884,2884,635.2032230095233,2,2,+,377.7091979980469,[M+H+H]2+
2885,2885,494.1431725865197,2,2,+,378.6639099121094,[M+H+H]2+
2886,2886,686.1360635481041,2,1,+,377.8080139160156,[M+H]+
2887,2887,487.15283562028225,2,2,+,378.7710876464844,[M+H+H]2+
2888,2888,477.15434761115665,2,2,+,377.5785827636719,[M+H+H]2+
2889,2889,469.66588497847783,2,2,+,377.7921142578125,[M+H+H]2+
2890,2890,128.06170131219562,2,1,+,378.0227966308594,[M+H]+
2891,2891,486.148515068357,2,2,+,378.3429260253906,[M+H+H]2+
2892,2892,494.14246087072144,2,2,+,378.3434753417969,[M+H+H]2+
2893,2893,477.15314783897537,2,2,+,377.33721923828125,[M+H+H]2+
2894,2894,487.15220532702335,2,2,+,378.2366027832031,[M+H+H]2+
2895,2895,635.2081770279051,2,2,+,377.9158630371094,[M+H+H]2+
2896,2896,503.12865345229005,2,2,+,378.4499816894531,[M+H+H]2+
2897,2897,657.1817332829045,2,1,+,378.180419921875,[M+H]+
2898,2898,485.13997593903605,2,2,+,377.7010498046875,[M+H+H]2+
2899,2899,495.1420657571076,2,2,+,378.2361145019531,[M+H+H]2+
2900,2900,495.1420474823134,2,2,+,378.6639099121094,[M+H+H]2+
2901,2901,485.1411784470497,2,2,+,378.1298828125,[M+H+H]2+
2902,2902,679.1835925763155,2,1,+,378.7270812988281,[M+H]+
2903,2903,477.65485755218106,2,2,+,377.5824890136719,[M+H+H]2+
2904,2904,401.0710764697226,2,1,+,377.6354064941406,[M+H]+
2905,2905,319.08560851036907,2,1,+,377.2555847167969,[M+H]+
2906,2906,686.1360550919907,2,1,+,377.9158630371094,[M+H]+
2907,2907,129.067167843448,2,1,+,376.7181396484375,[M+H]+
2908,2908,359.20426914384484,2,1,+,377.0588684082031,[M+H]+
2909,2909,471.18421560438736,2,1,+,376.86322021484375,[M+H]+
2910,2910,275.09556922574467,2,1,+,376.86334228515625,[M+H]+
2911,2911,289.1018831600989,2,1,+,377.3631896972656,[M+H]+
2912,2912,467.1718905457703,2,2,+,379.8441162109375,[M+H+H]2+
2913,2913,319.08577532253895,2,1,+,377.6490173339844,[M+H]+
2914,2914,587.2835420831394,2,1,+,380.2729797363281,[M+H]+
2915,2915,503.1289331639304,2,2,+,378.9854431152344,[M+H+H]2+
2916,2916,719.1739179288694,2,1,+,379.2904968261719,[M+H]+
2917,2917,451.09100788248674,2,1,+,380.3804626464844,[M+H]+
2918,2918,701.1985421887599,2,1,+,379.47674560546875,[M+H]+
2919,2919,401.06818398801187,2,1,+,379.1488342285156,[M+H]+
2920,2920,319.0855186701307,2,1,+,378.7868957519531,[M+H]+
2921,2921,371.0344426148349,2,1,+,378.3048400878906,[M+H]+
2922,2922,575.2318526708624,2,1,+,379.2216491699219,[M+H]+
2923,2923,587.2828372108664,2,1,+,379.7364807128906,[M+H]+
2924,2924,371.0344245342394,2,1,+,379.307861328125,[M+H]+
2925,2925,309.1173080984099,2,1,+,379.7291259765625,[M+H]+
2926,2926,703.1959540327788,2,1,+,379.9342956542969,[M+H]+
2927,2927,302.24810396588384,2,1,+,379.9244079589844,[M+H]+
2928,2928,511.26959026225876,2,2,+,380.4878845214844,[M+H-H2O]+
2929,2929,815.2140632939927,2,1,+,381.2394714355469,[M+Na]+
2930,2930,449.1832254580545,2,2,+,381.0245666503906,[M+H+H]2+
2931,2931,373.03259568690794,2,1,+,380.4134521484375,[M+H]+
2932,2932,442.1937161212199,2,2,+,382.3134460449219,[M+H+H]2+
2933,2933,564.3384445038325,2,1,+,381.2393798828125,[M+H]+
2934,2934,586.3214517402886,2,1,+,381.561279296875,[M+H]+
2935,2935,649.253313733217,2,1,+,381.8828125,[M+H]+
2936,2936,663.2321184141772,2,1,+,382.09716796875,[M+H]+
2937,2937,365.2481109600847,2,1,+,382.4200134277344,[M+H]+
2938,2938,290.21104394059233,2,1,+,382.89263916015625,[M+H]+
2939,2939,369.02993252239446,2,1,+,382.6341247558594,[M+H]+
2940,2940,587.2824007156647,2,1,+,384.4615173339844,[M+Na]+
2941,2941,625.238621703497,2,1,+,385.6798095703125,[M+H]+
2942,2942,399.25305828070236,2,1,+,383.493408203125,[M+H]+
2943,2943,337.273602659488,2,1,+,383.3348388671875,[M+H]+
2944,2944,522.282773292191,2,1,+,383.33685302734375,[M+H]+
2945,2945,455.16792417150504,2,1,+,383.6007385253906,[M+H]+
2946,2946,603.1499829662489,2,1,+,383.3928527832031,[M+H]+
2947,2947,381.2431594078218,2,1,+,384.138671875,[M+H]+
2948,2948,783.1864912314501,2,1,+,384.569580078125,[M+H]+
2949,2949,545.2743461695873,2,2,+,385.9658203125,[M+H-H2O]+
2950,2950,580.3111928284922,2,1,+,385.75146484375,[M+H]+
2951,2951,421.23108942374006,2,1,+,386.0923767089844,[M+H]+
2952,2952,713.2548240626294,2,1,+,388.4303894042969,[M+H]+
2953,2953,586.3210045099829,2,1,+,388.5177307128906,[M+Na]+
2954,2954,513.2827973625002,2,1,+,388.2503662109375,[M+H]+
2955,2955,457.29488896797693,2,1,+,387.680419921875,[M+H]+
2956,2956,421.2671487985904,2,1,+,386.57275390625,[M+H]+
2957,2957,437.2005960072479,2,1,+,386.61883544921875,[M+H]+
2958,2958,449.10126671591456,2,1,+,386.7159118652344,[M+H]+
2959,2959,373.2196177463453,2,1,+,389.06768798828125,[M+H]+
2960,2960,388.1737517693753,2,1,+,389.2247009277344,[M+H]+
2961,2961,448.27829622388646,2,1,+,387.5531005859375,[M+H]+
2962,2962,485.199648924715,2,1,+,387.57366943359375,[M+H]+
2963,2963,373.1985487617995,2,1,+,387.6214599609375,[M+H]+
2964,2964,400.2093076884769,2,1,+,390.1251525878906,[M+Na]+
2965,2965,585.2669955030177,2,1,+,391.6466064453125,[M+Na]+
2966,2966,783.1866783424289,2,1,+,391.6814880371094,[M+Na]+
2967,2967,231.0142444061767,2,1,+,390.5755920410156,[M+H]+
2968,2968,529.279835574832,2,1,+,390.7904968261719,[M+H]+
2969,2969,448.2781706018763,2,1,+,391.1505432128906,[M+H]+
2970,2970,549.1502977668017,2,2,+,390.5755920410156,[M+H+H]2+
2971,2971,549.1505641994029,2,2,+,390.576171875,[M+H+H]2+
2972,2972,689.2163348368051,2,2,+,390.3619689941406,[M+H+H]2+
2973,2973,601.2623955977382,2,1,+,391.3519287109375,[M+H]+
2974,2974,569.2715992023215,2,1,+,391.5392150878906,[M+H]+
2975,2975,369.1948084993852,2,1,+,392.099365234375,[M+H]+
2976,2976,701.4930867947551,2,1,+,392.3249206542969,[M+H]+
2977,2977,557.2204436391719,2,1,+,393.5548400878906,[M+Na]+
2978,2978,601.134447784647,2,1,+,392.357177734375,[M+H]+
2979,2979,359.2198080711079,2,1,+,392.5579528808594,[M+H]+
2980,2980,647.3060437810324,2,1,+,392.8241271972656,[M+H]+
2981,2981,599.2460339075099,2,1,+,393.1456604003906,[M+H]+
2982,2982,687.29838839708,2,1,+,392.7171936035156,[M+H]+
